target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
246,1.5441736656849776,1.5442514855091964,1.5443293053334153,-0.029340192212912765
247,1.5579022264856053,1.5579800463098241,1.5580578661340427,0.005868038442589251
248,1.5697631115049828,1.5698409313292014,1.5699187511534203,-0.0997566535239168
249,1.5836473119540475,1.5837251317782663,1.583802951602485,-0.05281234598323628
250,1.5969089538093626,1.5969867736335814,1.5970645934578,-0.05281234598323628
251,1.6106375146099903,1.6107153344342091,1.6107931542584277,-0.017604115327734263
252,1.6232765978715546,1.6233544176957735,1.6234322375199923,-0.06454842286841478
253,1.6370051586721823,1.6370829784964012,1.63716079832062,-0.029340192212912765
254,1.6502668005274974,1.6503446203517163,1.650422440175935,-0.029340192212912765
255,1.6638916015625,1.663995361328125,1.66409912109375,0.0
