sample,source_sample_index,t_sample_s,vdiff_v,direct_code,sar_code,oracle_code
30181,30197,0.0150985,0.49716965537753344,165,165,165
30182,30198,0.015099,0.35983141937061036,155,155,155
30183,30199,0.0150995,0.21920800782753186,144,144,144
30184,30200,0.0151,0.07658327915166127,133,133,133
30185,30201,0.0151005,-0.06674063670341224,122,122,122
30186,30202,0.015101,-0.2094552263702694,112,112,112
30187,30203,0.0151015,-0.350257539487138,101,101,101
30188,30204,0.015102,-0.4878620843216694,91,91,91
30189,30205,0.0151025,-0.6210125640083581,81,81,81
30190,30206,0.015103,-0.7484933462397583,71,71,71
30191,30207,0.0151035,-0.8691405617035931,62,62,62
30192,30208,0.015104,-0.9818527299299635,54,54,54
30193,30209,0.0151045,-1.0856008155493082,46,46,46
30194,30210,0.015105,-1.1794376231402806,39,39,39
30195,30211,0.0151055,-1.2625064449010812,32,32,32
30196,30212,0.015106,-1.334048882185869,27,27,27
30197,30213,0.0151065,-1.3934117695063992,23,23,23
30198,30214,0.015107,-1.440053137777392,19,19,19
30199,30215,0.0151075,-1.4735471623665926,17,17,17
30200,30216,0.015108,-1.4935880507713628,15,15,15
30201,30217,0.0151085,-1.4999928344326692,15,15,15
30202,30218,0.015109,-1.4927030391944554,15,15,15
30203,30219,0.0151095,-1.4717852191586187,17,17,17
30204,30220,0.01511,-1.437430349062048,19,19,19
30205,30221,0.0151105,-1.389952080722487,23,23,23
30206,30222,0.015111,-1.3297838794721295,27,27,27
30207,30223,0.0151115,-1.257475066720716,33,33,33
30208,30224,0.015112,-1.173685804783034,39,39,39
30209,30225,0.0151125,-1.0791810697524384,46,46,46
30210,30226,0.015113,-0.9748236674507653,54,54,54
30211,30227,0.0151135,-0.861566356216326,63,63,63
30212,30228,0.015114,-0.7404431484440049,72,72,72
30213,30229,0.0151145,-0.6125598703005072,81,81,81
30214,30230,0.015115,-0.47908406579155915,91,91,91
30215,30231,0.0151155,-0.34123433736316616,102,102,102
30216,30232,0.015116,-0.20026922034759675,112,112,112
30217,30233,0.0151165,-0.05747569283815572,123,123,123
30218,30234,0.015117,0.08584257411824293,134,134,134
30219,30235,0.0151175,0.2283771187272866,145,145,145
30220,30236,0.015118,0.368826634395887,155,155,155
30221,30237,0.0151185,0.505908850348743,166,166,166
30222,30238,0.015119,0.6383722384591842,176,176,176
30223,30239,0.0151195,0.7650074394029365,185,185,185
30224,30240,0.01512,0.8846583038243674,194,194,194
30225,30241,0.0151205,0.996232447702343,203,203,203
30226,30242,0.015121,1.0987112255597544,210,210,210
30227,30243,0.0151215,1.1911590304541497,217,217,217
30228,30244,0.015122,1.2727318358489752,223,223,223
30229,30245,0.0151225,1.3426849013730813,229,229,229
30230,30246,0.015123,1.4003795721255266,233,233,233
30231,30247,0.0151235,1.4452891094427376,236,236,236
30232,30248,0.015124,1.4770034998983987,239,239,239
30233,30249,0.0151245,1.4952331986275325,240,240,240
30234,30250,0.015125,1.499811772803373,240,240,240
30235,30251,0.0151255,1.4906974211294448,240,240,240
30236,30252,0.015126,1.4679733554752452,238,238,238
30237,30253,0.0151265,1.4318470411718704,235,235,235
30238,30254,0.015127,1.382648302902627,232,232,232
30239,30255,0.0151275,1.320826313482216,227,227,227
30240,30256,0.015128,1.2469454930142079,221,221,221
30241,30257,0.0151285,1.1616803558710962,215,215,215
30242,30258,0.015129,1.0658093525369006,208,208,208
30243,30259,0.0151295,0.9602077625396235,200,200,200
30244,30260,0.01513,0.8458397033546527,191,191,191
30245,30261,0.0151305,0.7237493282438363,182,182,182
30246,30262,0.015131,0.595051293381827,172,172,172
30247,30263,0.0151315,0.46092058130999564,162,162,162
30248,30264,0.015132,0.32258177362510654,152,152,152
30249,30265,0.0151325,0.18129787083706494,141,141,141
30250,30266,0.015133,0.0383587614776903,130,130,130
30251,30267,0.0151335,-0.10493055427833378,120,120,120
30252,30268,0.015134,-0.24726187895429064,109,109,109
30253,30269,0.0151345,-0.3873357613068915,98,98,98
30254,30270,0.015135,-0.5238733600039407,88,88,88
30255,30271,0.0151355,-0.6556281191451733,78,78,78
30256,30272,0.015136,-0.7813971490207787,69,69,69
30257,30273,0.0151365,-0.9000322082115808,60,60,60
30258,30274,0.015137,-1.0104501867573377,51,51,51
30259,30275,0.0151375,-1.1116429946962734,44,44,44
30260,30276,0.015138,-1.2026867656863685,37,37,37
30261,30277,0.0151385,-1.2827502916876772,31,31,31
30262,30278,0.015139,-1.3511026116920393,26,26,26
30263,30279,0.0151395,-1.4071196852255383,22,22,22
30264,30280,0.01514,-1.4502900896894262,18,18,18
30265,30281,0.0151405,-1.4802196895279378,16,16,16
30266,30282,0.015141,-1.4966352345912282,15,15,15
30267,30283,0.0151415,-1.4993868548453282,15,15,15
30268,30284,0.015142,-1.4884494286498682,15,15,15
30269,30285,0.0151425,-1.463922812112422,17,17,17
30270,30286,0.015143,-1.426030927426237,20,20,20
30271,30287,0.0151435,-1.3751197185135626,24,24,24
30272,30288,0.015144,-1.3116539926400197,29,29,29
30273,30289,0.0151445,-1.2362131768332172,34,34,34
30274,30290,0.015145,-1.1494860278531935,41,41,41
30275,30291,0.0151455,-1.0522643440053663,48,48,48
30276,30292,0.015146,-0.9454357362105592,56,56,56
30277,30293,0.0151465,-0.8299755243256892,65,65,65
30278,30294,0.015147,-0.7069378327077886,74,74,74
30279,30295,0.0151475,-0.5774459663065923,84,84,84
30280,30296,0.015148,-0.4426821551578414,94,94,94
30281,30297,0.0151485,-0.3038767609008048,105,105,105
30282,30298,0.015149,-0.16229704387209912,115,115,115
30283,30299,0.0151495,-0.019235593316768367,126,126,126
30284,30300,0.01515,0.1240014736443944,137,137,137
30285,30301,0.0151505,0.26610643655378186,148,148,148
30286,30302,0.015151,0.4057819107973568,158,158,158
30287,30303,0.0151515,0.541752692414489,168,168,168
30288,30304,0.015152,0.6727774004104495,178,178,178
30289,30305,0.0151525,0.7976598102692783,188,188,188
30290,30306,0.015153,0.9152597752023087,196,196,196
30291,30307,0.0151535,1.0245036354144341,205,205,205
30292,30308,0.015154,1.1243940203658571,212,212,212
30293,30309,0.0151545,1.2140189545276108,219,219,219
30294,30310,0.015155,1.2925601835035436,225,225,225
30295,30311,0.0151555,1.359300644496375,230,230,230
30296,30312,0.015156,1.4136310129227603,234,234,234
30297,30313,0.0151565,1.455055265401635,237,237,237
30298,30314,0.015157,1.4831952083307933,239,239,239
30299,30315,0.0151575,1.497793930703616,240,240,240
30300,30316,0.015158,1.4987181496464927,240,240,240
30301,30317,0.0151585,1.4859594272597196,239,239,239
30302,30318,0.015159,1.459634247653214,237,237,237
30303,30319,0.0151595,1.4199829534745765,234,234,234
30304,30320,0.01516,1.36736755163753,230,230,230
30305,30321,0.0151605,1.3022684082850051,226,226,226
30306,30322,0.015161,1.2252798631588613,220,220,220
30307,30323,0.0151615,1.1371048034208318,213,213,213
30308,30324,0.015162,1.0385482464582265,206,206,206
30309,30325,0.0151625,0.9305099902668867,198,198,198
30310,30326,0.015163,0.8139763985067461,189,189,189
30311,30327,0.0151635,0.6900113952385839,179,179,179
30312,30328,0.015164,0.5597467515476173,170,170,170
30313,30329,0.0151645,0.4243717527430049,159,159,159
30314,30330,0.015165,0.2851223404623825,149,149,149
30315,30331,0.0151655,0.14326982882163944,138,138,138
30316,30332,0.015166,0.00010929761594269966,128,128,128
30317,30333,0.0151665,-0.1430522314510709,117,117,117
30318,30334,0.015167,-0.28490772756485766,106,106,106
30319,30335,0.0151675,-0.42416208368406816,96,96,96
30320,30336,0.015168,-0.5595439405566928,85,85,85
30321,30337,0.0151685,-0.6898172939312738,76,76,76
30322,30338,0.015169,-0.8137927789813877,66,66,66
30323,30339,0.0151695,-0.9303385289268125,57,57,57
30324,30340,0.01517,-1.0383905087053065,49,49,49
30325,30341,0.0151705,-1.1369622293628123,42,42,42
30326,30342,0.015171,-1.2251537544626914,35,35,35
30327,30343,0.0151715,-1.3021599162936228,29,29,29
30328,30344,0.015172,-1.3672776668573716,25,25,25
30329,30345,0.0151725,-1.4199124965320322,21,21,21
30330,30346,0.015173,-1.4595838618033057,18,18,18
30331,30347,0.0151735,-1.485929572513529,16,16,16
30332,30348,0.015174,-1.498709098570802,15,15,15
30333,30349,0.0151745,-1.4978057659325068,15,15,15
30334,30350,0.015175,-1.4832278218115338,16,16,16
30335,30351,0.0151755,-1.4551083593808427,18,18,18
30336,30352,0.015176,-1.413704102664766,21,21,21
30337,30353,0.0151765,-1.3593930627093316,25,25,25
30338,30354,0.015177,-1.2926710864314266,30,30,30
30339,30355,0.0151775,-1.2141473296526981,36,36,36
30340,30356,0.015178,-1.1245386956532455,43,43,43
30341,30357,0.0151785,-1.0246632900134554,50,50,50
30342,30358,0.015179,-0.9154329515048716,59,59,59
30343,30359,0.0151795,-0.797844927216306,67,67,67
30344,30360,0.01518,-0.672972767927501,77,77,77
30345,30361,0.0151805,-0.5419565268430369,87,87,87
30346,30362,0.015181,-0.4059923511780583,97,97,97
30347,30363,0.0151815,-0.26632156161522497,107,107,107
30348,30364,0.015182,-0.12421931934509879,118,118,118
30349,30365,0.0151825,0.01901701585572318,129,129,129
30350,30366,0.015183,0.1620797302104252,140,140,140
30351,30367,0.0151835,0.3036626950613858,150,150,150
30352,30368,0.015184,0.4424732915110319,161,161,161
30353,30369,0.0151845,0.5772442117285912,171,171,171
30354,30370,0.015185,0.7067450291694015,181,181,181
30355,30371,0.0151855,0.8297934320769355,190,190,190
30356,30372,0.015186,0.945266017711094,199,199,199
30357,30373,0.0151865,1.052108548745332,207,207,207
30358,30374,0.015187,1.1493455782058426,214,214,214
30359,30375,0.0151875,1.2360893550701402,221,221,221
30360,30376,0.015188,1.3115479292249907,226,226,226
30361,30377,0.0151885,1.375032381780684,231,231,231
30362,30378,0.015189,1.4259631147388396,235,235,235
30363,30379,0.0151895,1.463875142584113,238,238,238
30364,30380,0.01519,1.4884223374923493,240,240,240
30365,30381,0.0151905,1.4993805893944634,240,240,240
30366,30382,0.015191,1.4966498520490137,240,240,240
30367,30383,0.0151915,1.4802550564405603,239,239,239
30368,30384,0.015192,1.450345883165314,237,237,237
30369,30385,0.0151925,1.4071953958832504,233,233,233
30370,30386,0.015193,1.3511975483113972,229,229,229
30371,30387,0.0151935,1.2828635875202112,224,224,224
30372,30388,0.015194,1.2028173863676959,218,218,218
30373,30389,0.0151945,1.1117897476900886,211,211,211
30374,30390,0.015195,1.0106117322440133,204,204,204
30375,30391,0.0151955,0.9002070713196743,195,195,195
30376,30392,0.015196,0.7815837332910729,186,186,186
30377,30393,0.0151965,0.6558247211069097,177,177,177
30378,30394,0.015197,0.5240781847284094,167,167,167
30379,30395,0.0151975,0.38754693879358515,157,157,157
30380,30396,0.015198,0.24747748120219104,146,146,146
30381,30397,0.0151985,0.10514861288936084,135,135,135
30382,30398,0.015199,-0.038140237326276374,125,125,125
30383,30399,0.0151995,-0.1810808762182729,114,114,114
30384,30400,0.0152,-0.322368289649034,103,103,103
30385,30401,0.0152005,-0.4607125570353719,93,93,93
30386,30402,0.015201,-0.5948506280202864,83,83,83
30387,30403,0.0152015,-0.723557853822548,73,73,73
30388,30404,0.015202,-0.845659167989117,64,64,64
30389,30405,0.0152025,-0.9600398144755167,55,55,55
30390,30406,0.015203,-1.0656555251007043,47,47,47
30391,30407,0.0152035,-1.161542053470303,40,40,40
30392,30408,0.015204,-1.2468239783165636,34,34,34
30393,30409,0.0152045,-1.320722695888528,28,28,28
30394,30410,0.015205,-1.3825635284172204,23,23,23
30395,30411,0.0152055,-1.4317818837653717,20,20,20
30396,30412,0.015206,-1.4679284100191856,17,17,17
30397,30413,0.0152065,-1.4906730979653837,15,15,15
30398,30414,0.015207,-1.4998082939960422,15,15,15
30399,30415,0.0152075,-1.4952505959375413,15,15,15
30400,30416,0.015208,-1.4770416144925516,16,16,16
30401,30417,0.0152085,-1.4453475933437732,19,19,19
30402,30418,0.015209,-1.4004578913890515,22,22,22
30403,30419,0.0152095,-1.3427823409629733,26,26,26
30404,30420,0.01521,-1.2728475061652444,32,32,32
30405,30421,0.0152105,-1.1912918754539326,38,38,38
30406,30422,0.015211,-1.0988600323992388,45,45,45
30407,30423,0.0152115,-0.9963958578107839,52,52,52
30408,30424,0.015212,-0.8848348253067733,61,61,61
30409,30425,0.0152125,-0.7651954606595204,70,70,70
30410,30426,0.015213,-0.6385700428998393,79,79,79
30411,30427,0.0152135,-0.5061146320664167,89,89,89
30412,30428,0.015214,-0.36903851465295306,100,100,100
30413,30429,0.0152145,-0.22859316310659705,110,110,110
30414,30430,0.015215,-0.0860608101851621,121,121,121
30415,30431,0.0152155,0.05725725752649641,132,132,132
30416,30432,0.015216,0.20005258005312132,143,143,143
30417,30433,0.0152165,0.34102146996107485,153,153,153
30418,30434,0.015217,0.47887691471140437,164,164,164
30419,30435,0.0152175,0.6123603267818667,174,174,174
30420,30436,0.015218,0.7402530342712949,183,183,183
30421,30437,0.0152185,0.8613874070874861,192,192,192
30422,30438,0.015219,0.9746575171294275,201,201,201
30423,30439,0.0152195,1.0790292351510808,209,209,209
30424,30440,0.01522,1.173549672115564,216,216,216
30425,30441,0.0152205,1.2573558788457355,222,222,222
30426,30442,0.015221,1.3296827245471001,228,228,228
30427,30443,0.0152215,1.389869882268145,232,232,232
30428,30444,0.015222,1.437367857530475,236,236,236
30429,30445,0.0152225,1.471743005082548,238,238,238
30430,30446,0.015223,1.4926814879785868,240,240,240
30431,30447,0.0152235,1.4999921428344956,240,240,240
30432,30448,0.015224,1.493608225104944,240,240,240
30433,30449,0.0152245,1.4735880184451744,238,238,238
30434,30450,0.015225,1.4401143025946022,236,236,236
30435,30451,0.0152255,1.393492684641707,232,232,232
30436,30452,0.015226,1.3341488089034668,228,228,228
30437,30453,0.0152265,1.2626244708941003,223,223,223
30438,30454,0.015227,1.1795726708590792,216,216,216
30439,30455,0.0152275,1.0857516520397656,209,209,209
30440,30456,0.015228,0.9820179780911096,201,201,201
30441,30457,0.0152285,0.8693187128594564,193,193,193
30442,30458,0.015229,0.7486827739120131,184,184,184
30443,30459,0.0152295,0.6212115387666532,174,174,174
30444,30460,0.01523,0.4880687895742335,164,164,164
30445,30461,0.0152305,0.3504700880646925,154,154,154
30446,30462,0.015231,0.2096716777540558,143,143,143
30447,30463,0.0152315,0.06695901474294019,133,133,133
30448,30464,0.015232,-0.07636496819543537,122,122,122
30449,30465,0.0152325,-0.21899175708119759,111,111,111
30450,30466,0.015233,-0.35961920315288554,100,100,100
30451,30467,0.0152335,-0.4969634111728087,90,90,90
30452,30468,0.015234,-0.6297704610888478,80,80,80
30453,30469,0.0152345,-0.756827856025931,71,71,71
30454,30470,0.015235,-0.8769755920973812,61,61,61
30455,30471,0.0152355,-0.9891167489617162,53,53,53
30456,30472,0.015236,-1.0922275044477123,45,45,45
30457,30473,0.0152365,-1.1853664818074376,38,38,38
30458,30474,0.015237,-1.2676833442623778,32,32,32
30459,30475,0.0152375,-1.338426558378102,27,27,27
30460,30476,0.015238,-1.3969502553839703,22,22,22
30461,30477,0.0152385,-1.4427201278034765,19,19,19
30462,30478,0.015239,-1.4753183075542737,16,16,16
30463,30479,0.0152395,-1.4944471809852387,15,15,15
30464,30480,0.01524,-1.4999321060176043,15,15,15
30465,30481,0.0152405,-1.491723006586412,15,15,15
30466,30482,0.015241,-1.4698948298230605,17,17,17
30467,30483,0.0152415,-1.4346468618052877,19,19,19
30468,30484,0.015242,-1.3863009081231574,23,23,23
30469,30485,0.0152425,-1.3252983558699793,28,28,28
30470,30486,0.015243,-1.2521961438832565,33,33,33
30471,30487,0.0152435,-1.1676616780237117,40,40,40
30472,30488,0.015244,-1.072466737920123,47,47,47
30473,30489,0.0152445,-0.967480430802981,55,55,55
30474,30490,0.015245,-0.8536612567624394,63,63,63
30475,30491,0.0152455,-0.7320483578675672,72,72,72
30476,30492,0.015246,-0.603752031048906,82,82,82
30477,30493,0.0152465,-0.4699435913486437,92,92,92
30478,30494,0.015247,-0.33184467809320906,103,103,103
30479,30495,0.0152475,-0.19071610161325242,113,113,113
30480,30496,0.015248,-0.047846332348230006,124,124,124
30481,30497,0.0152485,0.09546026258579401,135,135,135
30482,30498,0.015249,0.2378953279573044,145,145,145
30483,30499,0.0152495,0.3781584653950619,156,156,156
30484,30500,0.01525,0.5149691057128194,166,166,166
30485,30501,0.0152505,0.6470782002050587,176,176,176
30486,30502,0.015251,0.7732796241642321,186,186,186
30487,30503,0.0152515,0.8924211885157146,195,195,195
30488,30504,0.015252,1.0034151590272475,203,203,203
30489,30505,0.0152525,1.1052481870669866,211,211,211
30490,30506,0.015253,1.1969905612351985,218,218,218
30491,30507,0.0152535,1.2778046954105808,224,224,224
30492,30508,0.015254,1.3469527757103243,229,229,229
30493,30509,0.0152545,1.403803496557708,233,233,233
30494,30510,0.015255,1.447837824351856,237,237,237
30495,30511,0.0152555,1.478653736121327,239,239,239
30496,30512,0.015256,1.495969889899038,240,240,240
30497,30513,0.0152565,1.4996281933068314,240,240,240
30498,30514,0.015257,1.489595246902053,240,240,240
30499,30515,0.0152575,1.465962649106507,238,238,238
30500,30516,0.015258,1.428946159934073,235,235,235
30501,30517,0.0152585,1.3788837311536133,231,231,231
30502,30518,0.015259,1.3162324208690748,227,227,227
30503,30519,0.0152595,1.241564220687839,221,221,221
30504,30520,0.01526,1.1555608335715033,215,215,215
30505,30521,0.0152605,1.0590074500516158,207,207,207
30506,30522,0.015261,0.9527855796249443,199,199,199
30507,30523,0.0152615,0.8378650027816854,191,191,191
30508,30524,0.015262,0.7152949171373219,181,181,181
30509,30525,0.0152625,0.586194358510455,172,172,172
30510,30526,0.015263,0.4517419843889825,162,162,162
30511,30527,0.0152635,0.31316531306791023,151,151,151
30512,30528,0.015264,0.1717295166957371,140,140,140
30513,30529,0.0152645,0.028725870556690097,130,130,130
30514,30530,0.015265,-0.11454003596905182,119,119,119
30515,30531,0.0152655,-0.2567602191254944,108,108,108
30516,30532,0.015266,-0.396636242365067,98,98,98
30517,30533,0.0152665,-0.5328910707623598,87,87,87
30518,30534,0.015267,-0.6642807300428943,77,77,77
30519,30535,0.0152675,-0.7896056637720174,68,68,68
30520,30536,0.015268,-0.9077216850230622,59,59,59
30521,30537,0.0152685,-1.017550422529104,51,51,51
30522,30538,0.015269,-1.1180891659593388,43,43,43
30523,30539,0.0152695,-1.2084200204256228,37,37,37
30524,30540,0.01527,-1.2877182866468193,31,31,31
30525,30541,0.0152705,-1.3552599902551044,25,25,25
30526,30542,0.015271,-1.4104284915120446,21,21,21
30527,30543,0.0152715,-1.4527201150825673,18,18,18
30528,30544,0.015272,-1.481748748472079,16,16,16
30529,30545,0.0152725,-1.49724936714078,15,15,15
30530,30546,0.015273,-1.4990804541157368,15,15,15
30531,30547,0.0152735,-1.487225292007056,16,16,16
30532,30548,0.015274,-1.4617921156338434,17,17,17
30533,30549,0.0152745,-1.4230131238654207,20,20,20
