bin,frequency_hz,power_linear,power_dbfs,classification,folded_harmonic_order,is_fundamental,is_largest_spur
30784,939453.125,1.7412311560669702e-39,-389.1901141765217,noise,,0,0
30785,939483.642578125,5.341309899989669e-11,-104.32220070855124,noise,,0,0
30786,939514.16015625,1.0872884640495137e-38,-381.23523066828795,noise,,0,0
30787,939544.677734375,5.772421691949586e-12,-113.98509797055516,noise,,0,0
30788,939575.1953125,1.608655509496844e-39,-389.5340479637006,noise,,0,0
30789,939605.712890625,2.4953969655092103e-10,-97.62728204461087,noise,,0,0
30790,939636.23046875,4.556276676105513e-40,-395.0125775871414,noise,,0,0
30791,939666.748046875,3.032173322731929e-11,-106.78113824619797,noise,,0,0
30792,939697.265625,2.872213211828955e-37,-367.01651171520956,noise,,0,0
30793,939727.783203125,1.0124446488712095e-10,-101.54496557770696,noise,,0,0
30794,939758.30078125,2.0739496832495474e-39,-388.4306963146778,noise,,0,0
30795,939788.818359375,6.017159190079229e-13,-123.8047634574576,noise,,0,0
30796,939819.3359375,2.37697415090436e-40,-397.8384338820016,noise,,0,0
30797,939849.853515625,6.561246022191851e-13,-123.4288152461081,noise,,0,0
30798,939880.37109375,2.9032046045657585e-39,-386.96990203096016,noise,,0,0
30799,939910.888671875,1.47108139955907e-11,-109.9223114282101,noise,,0,0
30800,939941.40625,5.32627748308106e-38,-374.33444058960396,noise,,0,0
30801,939971.923828125,4.943711199872712e-11,-104.65814754745844,noise,,0,0
30802,940002.44140625,1.891505263783266e-39,-388.83060292883926,noise,,0,0
30803,940032.958984375,7.02626421280175e-08,-73.13143370295201,harmonic,3,0,0
30804,940063.4765625,1.1257924616905383e-39,-391.08409510795707,noise,,0,0
30805,940093.994140625,6.172167752537327e-11,-103.6943012590832,noise,,0,0
30806,940124.51171875,1.8006523121681214e-39,-389.0443798406984,noise,,0,0
30807,940155.029296875,1.4622231954093844e-11,-109.94854178207825,noise,,0,0
30808,940185.546875,6.322963014396952e-39,-383.589472056384,noise,,0,0
30809,940216.064453125,4.541068859166444e-11,-105.02709759653331,noise,,0,0
30810,940246.58203125,7.583264623207375e-40,-392.8001163583849,noise,,0,0
30811,940277.099609375,5.90509273659258e-11,-103.88641124707101,noise,,0,0
30812,940307.6171875,1.1518554364025317e-39,-390.9846987070702,noise,,0,0
30813,940338.134765625,1.5209242675107335e-11,-109.77760257642487,noise,,0,0
30814,940368.65234375,2.7412066788324324e-37,-367.21926065806053,noise,,0,0
30815,940399.169921875,1.4571495980213473e-11,-109.96363706262855,noise,,0,0
30816,940429.6875,9.904651718777792e-40,-391.6402863821975,noise,,0,0
30817,940460.205078125,5.784128045228986e-10,-93.9762994857358,noise,,0,0
30818,940490.72265625,8.13035603242757e-40,-392.4975828310574,noise,,0,0
30819,940521.240234375,2.489051850682719e-13,-127.638339033844,noise,,0,0
30820,940551.7578125,1.4071807688038594e-39,-390.1151795587584,noise,,0,0
30821,940582.275390625,6.229151100284973e-12,-113.6543898142567,noise,,0,0
30822,940612.79296875,2.1399903948207266e-38,-378.29456023035766,noise,,0,0
30823,940643.310546875,4.583002133156784e-12,-114.98717787705515,noise,,0,0
30824,940673.828125,3.2052135568867296e-40,-396.54010876112096,noise,,0,0
30825,940704.345703125,1.210495909433879e-11,-110.76904520901181,noise,,0,0
30826,940734.86328125,4.2998382408205116e-39,-385.2641572928983,noise,,0,0
30827,940765.380859375,3.3566261701336596e-13,-126.33964870839618,noise,,0,0
30828,940795.8984375,6.410842687136845e-39,-383.52952727040315,noise,,0,0
30829,940826.416015625,1.170225800739363e-11,-110.91598178035684,noise,,0,0
30830,940856.93359375,5.56386906313956e-41,-404.144909460862,noise,,0,0
30831,940887.451171875,3.3371657029313785e-10,-96.36490075534547,noise,,0,0
30832,940917.96875,3.1984679086334134e-40,-396.54925849448193,noise,,0,0
30833,940948.486328125,4.497140389702834e-11,-105.06931401703505,noise,,0,0
30834,940979.00390625,2.668957374968736e-40,-397.3352620922252,noise,,0,0
30835,941009.521484375,8.135318501846647e-13,-122.49493286637548,noise,,0,0
30836,941040.0390625,5.580538994119636e-38,-374.131916999709,noise,,0,0
30837,941070.556640625,6.669602669283991e-11,-103.35767884791805,noise,,0,0
30838,941101.07421875,4.382953292505862e-40,-395.1810100452783,noise,,0,0
30839,941131.591796875,2.071745204470051e-09,-88.43531504849958,noise,,0,0
30840,941162.109375,5.810102668383262e-40,-393.9568404036173,noise,,0,0
30841,941192.626953125,6.639645356723745e-12,-113.37722964069606,noise,,0,0
30842,941223.14453125,3.757063590649458e-38,-375.85019301261434,noise,,0,0
30843,941253.662109375,9.526333062116254e-12,-111.80942085735744,noise,,0,0
30844,941284.1796875,1.1674840636516259e-39,-390.92616886004646,noise,,0,0
30845,941314.697265625,3.6990123302238166e-11,-105.91782068105034,noise,,0,0
30846,941345.21484375,8.923785933007731e-41,-402.09318703368325,noise,,0,0
30847,941375.732421875,1.763545134501247e-10,-99.13481268025832,noise,,0,0
30848,941406.25,3.962933417076816e-40,-395.61851071462655,noise,,0,0
30849,941436.767578125,1.6608231958718238e-11,-109.39544445311975,noise,,0,0
30850,941467.28515625,9.847497021650405e-38,-371.6654198896259,noise,,0,0
30851,941497.802734375,2.877013110184827e-11,-107.0092600617271,noise,,0,0
30852,941528.3203125,9.658323567964715e-40,-391.7496609628422,noise,,0,0
30853,941558.837890625,3.453702450525924e-09,-86.21582928354785,noise,,0,0
30854,941589.35546875,1.0750584404638682e-40,-401.28435773835247,noise,,0,0
30855,941619.873046875,6.658250157120675e-13,-123.36507739087148,noise,,0,0
30856,941650.390625,4.556885115971857e-39,-385.01199767408167,noise,,0,0
30857,941680.908203125,1.1134764495269467e-11,-111.13186811127677,noise,,0,0
30858,941711.42578125,1.1952323170881958e-39,-390.82415519864105,noise,,0,0
30859,941741.943359375,6.076466032284627e-13,-123.7621677257198,noise,,0,0
30860,941772.4609375,4.264179876025359e-41,-405.3003233083072,noise,,0,0
30861,941802.978515625,6.571170664344275e-11,-103.42225100398097,noise,,0,0
30862,941833.49609375,1.9456480227327814e-39,-388.7080357005581,noise,,0,0
30863,941864.013671875,1.9193473714367322e-11,-108.76714264829451,noise,,0,0
30864,941894.53125,4.703068427834941e-38,-374.8748654948301,noise,,0,0
30865,941925.048828125,1.4952393829892116e-11,-109.85157119723901,noise,,0,0
30866,941955.56640625,1.4339342765309937e-39,-390.0333860091703,noise,,0,0
30867,941986.083984375,3.217930235165494e-10,-96.52291222746302,noise,,0,0
30868,942016.6015625,6.147562395915759e-40,-393.71164901700615,noise,,0,0
30869,942047.119140625,9.928116204100012e-11,-101.6300099535209,noise,,0,0
30870,942077.63671875,3.655614295320771e-40,-395.9690748012117,noise,,0,0
30871,942108.154296875,3.2767078058475685e-11,-106.44430131363481,noise,,0,0
30872,942138.671875,2.4761753134940074e-38,-377.6608645755721,noise,,0,0
30873,942169.189453125,7.380141709502844e-12,-112.91803146100926,noise,,0,0
30874,942199.70703125,6.5099799600126305e-40,-393.4628819543211,noise,,0,0
30875,942230.224609375,7.08741571169309e-09,-83.09379940082502,noise,,0,0
30876,942260.7421875,5.60593569520682e-40,-394.1121973536238,noise,,0,0
30877,942291.259765625,5.211802732682858e-11,-104.42879877835715,noise,,0,0
30878,942321.77734375,4.096248964797466e-39,-385.4748150245686,noise,,0,0
30879,942352.294921875,7.910218960893855e-11,-102.61679341826013,noise,,0,0
30880,942382.8125,1.0264403228357462e-38,-381.48534142500944,noise,,0,0
30881,942413.330078125,8.679684719177405e-12,-112.21363896940073,noise,,0,0
30882,942443.84765625,1.8443379365230142e-39,-388.9402734766311,noise,,0,0
30883,942474.365234375,8.823264756939697e-11,-102.14238535931933,noise,,0,0
30884,942504.8828125,6.915171552875572e-39,-383.2006488845446,noise,,0,0
30885,942535.400390625,5.787412881348606e-11,-103.97383380506616,noise,,0,0
30886,942565.91796875,1.5552495701372826e-39,-389.68067757114534,noise,,0,0
30887,942596.435546875,9.175698806815264e-13,-121.97228697723,noise,,0,0
30888,942626.953125,3.4624929926500396e-40,-396.20478943938906,noise,,0,0
30889,942657.470703125,8.927920815805387e-10,-92.09117517359645,noise,,0,0
30890,942687.98828125,2.8848943459364196e-39,-386.9973793456339,noise,,0,0
30891,942718.505859375,1.7631839600936045e-10,-99.13570220734468,noise,,0,0
30892,942749.0234375,2.796110706918952e-39,-387.1331348457823,noise,,0,0
30893,942779.541015625,3.1730626401233733e-13,-126.58389201405201,noise,,0,0
30894,942810.05859375,2.1778905075320346e-39,-388.21831805084173,noise,,0,0
30895,942840.576171875,9.35360760488982e-11,-101.88888700314777,noise,,0,0
30896,942871.09375,3.219705644463479e-40,-396.5205167813856,noise,,0,0
30897,942901.611328125,4.135396394800992e-10,-95.43350702291372,noise,,0,0
30898,942932.12890625,7.424101819713223e-40,-392.8922392759992,noise,,0,0
30899,942962.646484375,2.4928424927028157e-12,-117.6317300810384,noise,,0,0
30900,942993.1640625,3.519122236749804e-38,-376.1343349477175,noise,,0,0
30901,943023.681640625,2.4815828159652567e-12,-117.6513907393981,noise,,0,0
30902,943054.19921875,6.661411793810547e-40,-393.3630156547718,noise,,0,0
30903,943084.716796875,3.617302432890633e-10,-96.01483026623814,noise,,0,0
30904,943115.234375,1.5912749708328595e-39,-389.58122615279353,noise,,0,0
30905,943145.751953125,9.409354028822167e-12,-111.86308037836156,noise,,0,0
30906,943176.26953125,1.211515567344881e-40,-400.7653884812499,noise,,0,0
30907,943206.787109375,2.5569686703062047e-11,-107.52142440300682,noise,,0,0
30908,943237.3046875,3.9497524840508837e-39,-385.6329796619496,noise,,0,0
30909,943267.822265625,5.605248518136315e-11,-104.11272974557187,noise,,0,0
30910,943298.33984375,4.812550858168634e-41,-404.77492515006077,noise,,0,0
30911,943328.857421875,3.906072449622307e-08,-75.68127552795266,noise,,0,0
30912,943359.375,2.3053989048959697e-39,-387.97121764565975,noise,,0,0
30913,943389.892578125,4.4192551207556926e-12,-115.14518773265458,noise,,0,0
30914,943420.41015625,5.370299485987557e-38,-374.29869341377173,noise,,0,0
30915,943450.927734375,2.078440442136377e-11,-108.42130262812331,noise,,0,0
30916,943481.4453125,8.506191710046793e-40,-392.3013268060297,noise,,0,0
30917,943511.962890625,7.093160378985842e-12,-113.09028067573779,noise,,0,0
30918,943542.48046875,3.326668816742865e-39,-386.378582798337,noise,,0,0
30919,943572.998046875,7.214399393750944e-11,-103.01667665625224,noise,,0,0
30920,943603.515625,4.975784114770467e-40,-394.63006317812903,noise,,0,0
30921,943634.033203125,3.181453721953641e-11,-106.57242236806617,noise,,0,0
30922,943664.55078125,2.316733784599164e-37,-367.94991715124786,noise,,0,0
30923,943695.068359375,9.483868099402817e-11,-101.82882341864428,noise,,0,0
30924,943725.5859375,3.899470025729773e-39,-385.6886226071765,noise,,0,0
30925,943756.103515625,3.347374124685973e-10,-96.35163592396461,noise,,0,0
30926,943786.62109375,1.8645559482549974e-40,-398.8929242766884,noise,,0,0
30927,943817.138671875,3.195186627380683e-11,-106.55371617188288,noise,,0,0
30928,943847.65625,8.533773471288865e-40,-392.2872673674773,noise,,0,0
30929,943878.173828125,7.990496386825538e-12,-112.5729408763302,noise,,0,0
30930,943908.69140625,6.923591765794246e-39,-383.1953639434352,noise,,0,0
30931,943939.208984375,1.1402519489674779e-11,-111.02867023864223,noise,,0,0
30932,943969.7265625,3.096856580199997e-40,-396.68946754060613,noise,,0,0
30933,944000.244140625,3.6676212358502623e-10,-95.95483368424405,noise,,0,0
30934,944030.76171875,6.95227850105434e-40,-393.17740685917715,noise,,0,0
30935,944061.279296875,1.3100265701520155e-12,-120.4258774292277,noise,,0,0
30936,944091.796875,2.460249537470385e-38,-377.6888868826145,noise,,0,0
30937,944122.314453125,1.7159808551871077e-12,-119.25355408878818,noise,,0,0
30938,944152.83203125,1.7476565635016044e-40,-399.1741175473833,noise,,0,0
30939,944183.349609375,6.975207894252305e-11,-103.16310690920253,noise,,0,0
30940,944213.8671875,1.1222574949135864e-40,-401.0977533260565,noise,,0,0
30941,944244.384765625,1.587778044799009e-11,-109.59078054704355,noise,,0,0
30942,944274.90234375,4.098965963978132e-40,-395.4719353495266,noise,,0,0
30943,944305.419921875,1.4336236833609151e-11,-110.03432680201414,noise,,0,0
30944,944335.9375,1.5466083009985104e-38,-379.70487510287023,noise,,0,0
30945,944366.455078125,3.7482345354055273e-11,-105.86041089250989,noise,,0,0
30946,944396.97265625,1.7409985005775066e-40,-399.1906945000809,noise,,0,0
30947,944427.490234375,1.3736458234431188e-08,-80.21993077070933,noise,,0,0
30948,944458.0078125,6.029387037610335e-40,-393.7959468415881,noise,,0,0
30949,944488.525390625,2.699109822101773e-11,-107.28647291486601,noise,,0,0
30950,944519.04296875,4.561415469124415e-40,-395.0076821604204,noise,,0,0
30951,944549.560546875,1.1364416650602734e-11,-111.04320699326026,noise,,0,0
30952,944580.078125,3.754310658233788e-40,-395.8533764072132,noise,,0,0
30953,944610.595703125,1.9465201625846468e-11,-108.70608940474861,noise,,0,0
30954,944641.11328125,1.0952296529295504e-39,-391.20362653448245,noise,,0,0
30955,944671.630859375,1.0561344872862081e-10,-101.3614862267567,noise,,0,0
30956,944702.1484375,1.228119896056883e-39,-390.7062707991761,noise,,0,0
30957,944732.666015625,1.5122430637263607e-11,-109.80246245906747,noise,,0,0
30958,944763.18359375,1.3140037812653028e-37,-370.41271232112115,noise,,0,0
30959,944793.701171875,4.021062548382657e-11,-105.55527018404933,noise,,0,0
30960,944824.21875,2.5619033892858268e-39,-387.5130509884673,noise,,0,0
30961,944854.736328125,3.3517440187427385e-11,-106.34597004047396,noise,,0,0
30962,944885.25390625,5.4419397860889215e-40,-394.24114114998696,noise,,0,0
30963,944915.771484375,1.4472775045934654e-12,-119.99316035283393,noise,,0,0
30964,944946.2890625,5.8559060023254464e-39,-383.9227375018277,noise,,0,0
30965,944976.806640625,1.4207331674697958e-11,-110.07355327769632,noise,,0,0
30966,945007.32421875,1.4004908167533818e-39,-390.13587581663364,noise,,0,0
30967,945037.841796875,1.519998205610382e-12,-119.78024771841194,noise,,0,0
30968,945068.359375,1.295224022467737e-39,-390.475229564303,noise,,0,0
30969,945098.876953125,1.877571515061972e-10,-98.86271359203161,noise,,0,0
30970,945129.39453125,1.4371383872234771e-39,-390.02369257167277,noise,,0,0
30971,945159.912109375,8.826431633488645e-12,-112.14082685429531,noise,,0,0
30972,945190.4296875,4.738229430609599e-38,-374.8425176115003,noise,,0,0
30973,945220.947265625,7.723118133437421e-12,-112.72075169199992,noise,,0,0
30974,945251.46484375,1.71261606116701e-39,-389.26207834509745,noise,,0,0
30975,945281.982421875,3.48528027260052e-11,-106.17630138991524,noise,,0,0
30976,945312.5,2.4690212106509668e-39,-387.67343026245646,noise,,0,0
30977,945343.017578125,3.712219998105993e-11,-105.90234141094157,noise,,0,0
30978,945373.53515625,1.013528475275812e-39,-391.5403189230584,noise,,0,0
30979,945404.052734375,1.1125586611206977e-11,-111.13544928087349,noise,,0,0
30980,945434.5703125,1.4579077150355215e-40,-399.9613781290436,noise,,0,0
30981,945465.087890625,1.056750250017932e-11,-111.35895487841195,noise,,0,0
30982,945495.60546875,2.763400409885478e-39,-387.18424029420135,noise,,0,0
30983,945526.123046875,4.101858747762023e-09,-85.46887146234218,noise,,0,0
30984,945556.640625,3.6109295379006776e-39,-386.02248833215583,noise,,0,0
30985,945587.158203125,4.5749689684626705e-12,-114.99479694454281,noise,,0,0
30986,945617.67578125,9.838778256430875e-40,-391.66926674416584,noise,,0,0
30987,945648.193359375,7.38158696295363e-12,-112.91718106521273,noise,,0,0
30988,945678.7109375,9.620456077784226e-41,-401.7667218593106,noise,,0,0
30989,945709.228515625,2.9581229713596366e-11,-106.88851623113624,noise,,0,0
30990,945739.74609375,3.2793782839663528e-40,-396.4407633064785,noise,,0,0
30991,945770.263671875,2.8190705123164474e-10,-97.09761908245811,noise,,0,0
30992,945800.78125,3.3261311821725416e-40,-396.3792847335453,noise,,0,0
30993,945831.298828125,3.6993666378093876e-11,-105.91740471471476,noise,,0,0
30994,945861.81640625,1.972054834014666e-38,-378.6494886053458,noise,,0,0
30995,945892.333984375,5.636728545306037e-12,-114.08840726608788,noise,,0,0
30996,945922.8515625,1.714521206057897e-39,-389.2572498603648,noise,,0,0
30997,945953.369140625,4.272638020859393e-09,-85.29171746272185,noise,,0,0
30998,945983.88671875,1.0915839623461969e-39,-391.2181070074303,noise,,0,0
30999,946014.404296875,2.2455248063002647e-11,-108.08549990018564,noise,,0,0
31000,946044.921875,1.5838740759310367e-38,-379.60147196545023,noise,,0,0
31001,946075.439453125,1.8617526628861527e-11,-108.89945863400344,noise,,0,0
31002,946105.95703125,1.4555951838490456e-39,-389.96827237133056,noise,,0,0
31003,946136.474609375,2.369867721428151e-11,-107.85143741359711,noise,,0,0
31004,946166.9921875,2.1387349476719966e-39,-388.29710881079234,noise,,0,0
31005,946197.509765625,9.13750572625313e-10,-91.9904018496475,noise,,0,0
31006,946228.02734375,2.639132601648544e-40,-397.38406635456266,noise,,0,0
31007,946258.544921875,1.279126371106112e-11,-110.52954394433362,noise,,0,0
31008,946289.0625,1.930654104177048e-37,-368.7416337450591,noise,,0,0
31009,946319.580078125,2.387375841555496e-12,-117.81947052273193,noise,,0,0
31010,946350.09765625,1.1501182194568202e-39,-390.99125363765944,noise,,0,0
31011,946380.615234375,1.732224312553327e-11,-109.21263717265535,noise,,0,0
31012,946411.1328125,6.333109818105623e-39,-383.5825082819776,noise,,0,0
31013,946441.650390625,9.679757072473144e-12,-111.74003388896597,noise,,0,0
31014,946472.16796875,6.069699595463814e-39,-383.7670064979999,noise,,0,0
31015,946502.685546875,4.9948241678133546e-12,-114.6134764267721,noise,,0,0
31016,946533.203125,2.616748150438006e-38,-377.42105921219354,noise,,0,0
31017,946563.720703125,2.30187471361864e-14,-137.9778616492512,noise,,0,0
31018,946594.23828125,5.303801211661433e-39,-384.35280608901047,noise,,0,0
31019,946624.755859375,2.331585266419878e-08,-77.92216544797863,noise,,0,0
31020,946655.2734375,3.747446128670733e-40,-395.8613244871813,noise,,0,0
31021,946685.791015625,2.093230455980268e-12,-118.3905080210274,noise,,0,0
31022,946716.30859375,8.819743344820157e-40,-392.14411899778224,noise,,0,0
31023,946746.826171875,1.4731850154130498e-11,-109.91610554338772,noise,,0,0
31024,946777.34375,1.3248500134823114e-39,-390.3770113259635,noise,,0,0
31025,946807.861328125,5.2376452665702295e-11,-104.40731765754022,noise,,0,0
31026,946838.37890625,5.453784368051021e-41,-404.23169884300466,noise,,0,0
31027,946868.896484375,1.5223141719415953e-11,-109.77363556642104,noise,,0,0
31028,946899.4140625,3.0078835779183965e-39,-386.81606824496805,noise,,0,0
31029,946929.931640625,2.5074580079086872e-11,-107.60634178415563,noise,,0,0
31030,946960.44921875,9.714171074386125e-39,-381.72462099612164,noise,,0,0
31031,946990.966796875,5.950687036213666e-11,-103.85300737025983,noise,,0,0
31032,947021.484375,2.868789696563598e-40,-397.02169134667264,noise,,0,0
31033,947052.001953125,1.186409472884184e-12,-120.85633241434931,noise,,0,0
31034,947082.51953125,6.656652745180966e-41,-403.3661194520854,noise,,0,0
31035,947113.037109375,2.480475121421067e-10,-97.65332971569478,noise,,0,0
31036,947143.5546875,1.0722086740314565e-39,-391.2958853080209,noise,,0,0
31037,947174.072265625,5.3904844293032196e-11,-104.28240051197184,noise,,0,0
31038,947204.58984375,2.356478559869158e-40,-397.8760435435396,noise,,0,0
31039,947235.107421875,2.8762460791035897e-11,-107.01041807445363,noise,,0,0
31040,947265.625,1.6113462372370146e-39,-389.52678977830965,noise,,0,0
31041,947296.142578125,1.3759889236821766e-11,-110.21252909125538,noise,,0,0
31042,947326.66015625,5.018875499041722e-40,-394.5926142462227,noise,,0,0
31043,947357.177734375,7.187599536604218e-11,-103.03283975078548,noise,,0,0
31044,947387.6953125,1.9348304032297588e-39,-388.7322494397509,noise,,0,0
31045,947418.212890625,9.590391473803026e-12,-111.78031511929987,noise,,0,0
31046,947448.73046875,8.975062589678112e-41,-402.0683036117847,noise,,0,0
31047,947479.248046875,9.159282906414597e-11,-101.98006373640652,noise,,0,0
31048,947509.765625,1.4766809565659323e-39,-389.9058117288417,noise,,0,0
31049,947540.283203125,1.2683063014141878e-11,-110.56643696898877,noise,,0,0
31050,947570.80078125,7.840062335145744e-40,-392.65548331384883,noise,,0,0
31051,947601.318359375,1.903947856437386e-11,-108.80212796936762,noise,,0,0
31052,947631.8359375,3.384883891422271e-39,-386.30324071022494,noise,,0,0
31053,947662.353515625,2.1894152116699407e-11,-108.19539715932487,noise,,0,0
31054,947692.87109375,8.501319710821833e-40,-392.30381498008967,noise,,0,0
31055,947723.388671875,1.7322860551970436e-07,-69.21248237739357,noise,,0,0
31056,947753.90625,2.1758525215286317e-39,-388.22238391386685,noise,,0,0
31057,947784.423828125,6.99823873196877e-11,-103.148790935401,noise,,0,0
31058,947814.94140625,3.5242414251507223e-38,-376.1280219536069,noise,,0,0
31059,947845.458984375,3.226599476235528e-11,-106.51122788120767,noise,,0,0
31060,947875.9765625,2.5750304604062282e-39,-387.4908547635299,noise,,0,0
31061,947906.494140625,1.208573127990137e-10,-100.77594913390075,noise,,0,0
31062,947937.01171875,3.413729828083698e-40,-396.2663870020705,noise,,0,0
31063,947967.529296875,4.8742927584004506e-11,-104.71956236987492,noise,,0,0
31064,947998.046875,3.492903628064804e-41,-406.16681243813076,noise,,0,0
31065,948028.564453125,2.0769540620241666e-12,-118.42440956156912,noise,,0,0
31066,948059.08203125,1.7518130522286441e-38,-379.1638008927736,noise,,0,0
31067,948089.599609375,1.1484442340956732e-11,-110.99757935426149,noise,,0,0
31068,948120.1171875,1.0018683478631007e-39,-391.59057190983555,noise,,0,0
31069,948150.634765625,9.181297549438115e-10,-91.9696378476503,noise,,0,0
31070,948181.15234375,6.51550519746075e-41,-403.45919751531574,noise,,0,0
31071,948211.669921875,3.088942276255038e-11,-106.70058054471966,noise,,0,0
31072,948242.1875,1.9813294550587227e-38,-378.62911151151354,noise,,0,0
31073,948272.705078125,1.7018234922616293e-11,-109.28953332655352,noise,,0,0
31074,948303.22265625,4.441454954805998e-39,-385.1234258523576,noise,,0,0
31075,948333.740234375,3.841196430446285e-11,-105.75401330482555,noise,,0,0
31076,948364.2578125,1.1305171364079416e-39,-391.0659069731432,noise,,0,0
31077,948394.775390625,3.0073024701813764e-10,-96.81690736077373,noise,,0,0
31078,948425.29296875,1.139066507737443e-40,-401.0331876471661,noise,,0,0
31079,948455.810546875,3.5303799328696793e-12,-116.12046401231703,noise,,0,0
31080,948486.328125,1.553376405585301e-38,-379.685911427733,noise,,0,0
31081,948516.845703125,4.469279079042224e-12,-115.0963037256114,noise,,0,0
31082,948547.36328125,6.812861322662436e-40,-393.26538298225887,noise,,0,0
31083,948577.880859375,4.3942430731123456e-11,-105.16983770295148,noise,,0,0
31084,948608.3984375,8.744065557301601e-40,-392.1815444208189,noise,,0,0
31085,948638.916015625,4.138044415455504e-11,-105.43072699263645,noise,,0,0
31086,948669.43359375,3.847602302997548e-40,-395.74677671081145,noise,,0,0
31087,948699.951171875,4.911470633114098e-11,-104.68656295455094,noise,,0,0
31088,948730.46875,1.4221525413730558e-38,-380.0692166537987,noise,,0,0
31089,948760.986328125,4.265034583566655e-11,-105.29945290043592,noise,,0,0
31090,948791.50390625,2.1381423488632103e-40,-398.2983123168855,noise,,0,0
31091,948822.021484375,9.718177522807245e-11,-101.72283018997456,noise,,0,0
31092,948852.5390625,3.937161489109985e-39,-385.646846186394,noise,,0,0
31093,948883.056640625,4.3370955801221556e-11,-105.22668853935681,noise,,0,0
31094,948913.57421875,2.3485755453619977e-39,-387.89063312632413,noise,,0,0
31095,948944.091796875,2.5761641162752e-12,-117.4889432050015,noise,,0,0
31096,948974.609375,1.7715032723159333e-40,-399.11525888195064,noise,,0,0
31097,949005.126953125,1.471574394588251e-11,-109.9208562459682,noise,,0,0
31098,949035.64453125,9.138131626788027e-40,-391.99010437695927,noise,,0,0
31099,949066.162109375,1.340658764938581e-12,-120.32549595238491,noise,,0,0
31100,949096.6796875,6.3082944015535565e-40,-393.5995589388994,noise,,0,0
31101,949127.197265625,4.265827447697592e-11,-105.29864562793124,noise,,0,0
31102,949157.71484375,3.856190052505038e-38,-375.7370941711068,noise,,0,0
31103,949188.232421875,6.314466915712791e-12,-113.59531154962362,noise,,0,0
31104,949218.75,7.688135902527539e-41,-402.7404679537743,noise,,0,0
31105,949249.267578125,5.284720918646042e-10,-94.36845789544164,noise,,0,0
31106,949279.78515625,6.197630498245115e-40,-393.6764216698614,noise,,0,0
31107,949310.302734375,4.625759753748319e-12,-114.94684773852697,noise,,0,0
31108,949340.8203125,8.213923778884875e-40,-392.4531717859238,noise,,0,0
31109,949371.337890625,5.248325227138481e-11,-104.39847107619929,noise,,0,0
31110,949401.85546875,5.836318366829933e-40,-393.9372887278372,noise,,0,0
31111,949432.373046875,9.908550929209937e-11,-101.63857701130328,noise,,0,0
31112,949462.890625,2.5067292884863084e-40,-397.6076041176407,noise,,0,0
31113,949493.408203125,4.011591063906927e-10,-95.56551191871915,noise,,0,0
31114,949523.92578125,5.902267087899134e-39,-383.8884898889978,noise,,0,0
31115,949554.443359375,6.000834929645542e-12,-113.8165616669042,noise,,0,0
31116,949584.9609375,3.426684915024585e-37,-366.2499367436891,noise,,0,0
31117,949615.478515625,1.4411399059397945e-11,-110.01161702900207,noise,,0,0
31118,949645.99609375,1.2200142752276879e-40,-400.7350293476508,noise,,0,0
31119,949676.513671875,2.6415019645627773e-10,-97.38016909071897,noise,,0,0
31120,949707.03125,1.0760849263250755e-39,-391.2802129920191,noise,,0,0
31121,949737.548828125,1.3756888065812003e-11,-110.21347643476122,noise,,0,0
31122,949768.06640625,1.3855063514711456e-38,-380.1825932606667,noise,,0,0
31123,949798.583984375,8.494983855336768e-13,-122.30705289260641,noise,,0,0
31124,949829.1015625,3.7384782889656725e-39,-385.87172984247036,noise,,0,0
31125,949859.619140625,8.312946254889984e-11,-102.40112874395335,noise,,0,0
31126,949890.13671875,5.2430598349840274e-39,-384.4028303308377,noise,,0,0
31127,949920.654296875,2.7042327845530164e-11,-107.27823773471108,noise,,0,0
31128,949951.171875,1.6683557631778138e-39,-389.3757918118038,noise,,0,0
31129,949981.689453125,1.899314114991122e-11,-108.81271051325514,noise,,0,0
31130,950012.20703125,6.80606117966864e-38,-373.26971998443105,noise,,0,0
31131,950042.724609375,8.624436677713265e-13,-122.2413710923135,noise,,0,0
31132,950073.2421875,4.67993558091469e-39,-384.8962797201969,noise,,0,0
31133,950103.759765625,1.1524037572880688e-12,-120.982631815116,noise,,0,0
31134,950134.27734375,1.685933587840129e-39,-389.3302738416009,noise,,0,0
31135,950164.794921875,7.663857711934516e-11,-102.75420414108629,noise,,0,0
31136,950195.3125,7.756779978264071e-40,-392.70186374274266,noise,,0,0
31137,950225.830078125,1.1578892428556072e-11,-110.96200827871368,noise,,0,0
31138,950256.34765625,1.6473400622289207e-37,-369.4308458677839,noise,,0,0
31139,950286.865234375,6.498670412995979e-11,-103.47043335275023,noise,,0,0
31140,950317.3828125,3.2045287319291606e-40,-396.54103677253823,noise,,0,0
31141,950347.900390625,1.36911492616813e-10,-100.23427941905442,noise,,0,0
31142,950378.41796875,9.07209710325724e-40,-392.02160157044716,noise,,0,0
31143,950408.935546875,2.442344501947997e-11,-107.72060924280336,noise,,0,0
31144,950439.453125,1.6428356638215504e-39,-389.4427372484132,noise,,0,0
31145,950469.970703125,3.341949283873625e-11,-106.3586799216983,noise,,0,0
31146,950500.48828125,4.775398417828286e-39,-384.80858235896153,noise,,0,0
31147,950531.005859375,7.797217567592713e-13,-122.67928194481911,noise,,0,0
